inchi,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166
Bolinopsis_603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,3,1,1,0,0,0,0,3,7,2,8,0,0,13,1,3,0,0,1,0,0,0,7,2,0,0,0,2,8,6,0,2,0,2,0,8,0,0,1,1,0,1,0,0,0,2,1,0,0,15,2,0,0,0,9,1,3,5,14,5,10,2,0,3,14,0,0,5,0,10,2,3,9,7,17,5,17,14,5,10,21,3,14,21,0
Bolinopsis_604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,1,0,2,0,4,0,0,0,0,1,12,5,10,0,0,11,0,2,0,0,1,0,0,0,10,0,0,0,0,1,10,10,0,0,1,7,0,10,4,0,0,0,0,1,0,0,0,0,0,1,0,14,2,0,0,0,11,0,2,2,13,10,12,0,0,0,13,4,0,10,0,12,0,2,11,12,19,2,20,13,10,12,0,0,13,0,0
Bolinopsis_605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8,1,0,3,1,5,1,0,0,0,1,14,10,10,0,0,11,1,2,0,0,3,0,0,0,12,0,0,0,0,1,10,14,0,0,0,4,0,10,9,0,1,1,1,1,0,0,0,0,1,2,0,14,2,0,0,0,11,1,4,2,13,4,13,0,0,1,13,9,1,4,1,12,0,4,11,15,19,2,22,13,4,13,6,1,13,11,0
Bolinopsis_606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,11,0,0,5,1,3,1,0,0,0,2,19,13,12,0,0,15,1,2,0,0,5,0,0,0,15,0,1,0,0,1,12,13,0,2,0,0,0,12,8,1,1,1,1,4,0,0,0,2,4,0,0,22,11,0,0,0,16,1,6,7,23,1,16,2,0,1,23,8,1,1,1,15,2,6,16,16,22,7,28,23,1,16,6,1,23,11,0
Bolinopsis_607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,8,0,0,5,0,4,0,0,0,0,3,17,12,8,0,0,13,0,3,0,0,3,0,0,0,9,0,2,0,0,2,8,9,0,0,1,3,0,8,7,2,0,0,0,1,0,0,0,0,0,1,0,20,0,0,0,0,9,0,5,4,13,7,16,0,0,0,13,7,0,7,0,16,1,5,9,14,19,4,24,13,7,16,0,0,13,0,0
Bolinopsis_608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,9,3,8,0,0,5,1,4,1,0,0,0,1,18,16,8,0,0,11,1,1,0,0,5,0,0,0,8,0,3,0,0,1,8,10,0,0,1,1,0,8,8,3,1,1,1,1,0,0,0,0,0,0,0,19,1,0,0,0,9,1,6,2,11,5,18,0,0,0,11,8,1,5,1,17,0,6,9,12,19,2,27,11,5,18,0,0,11,5,0
Bolinopsis_609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,2,0,0,0,0,7,10,1,9,0,0,16,0,7,0,0,0,0,0,0,10,0,0,0,0,5,9,9,0,2,0,0,0,9,1,0,0,0,0,2,0,0,0,2,0,0,0,19,3,0,0,0,11,0,5,9,20,1,10,2,0,1,20,1,0,1,0,10,2,5,11,9,18,9,18,20,1,10,6,1,20,6,0
Bolinopsis_610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,8,1,0,5,1,5,1,0,0,0,5,15,10,10,0,0,14,1,4,0,0,3,0,0,0,11,0,1,0,0,3,10,13,0,0,0,0,0,10,8,1,1,1,1,1,0,0,0,0,1,1,0,19,2,0,0,0,11,1,6,5,16,1,15,0,0,0,16,8,1,1,1,14,1,6,11,13,20,5,24,16,1,15,0,0,16,5,0
Bolinopsis_611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,8,0,0,2,1,2,1,0,0,0,2,7,6,8,0,0,12,1,2,0,0,2,0,0,0,5,0,0,0,0,1,8,7,0,0,0,4,0,8,5,0,1,1,1,1,0,0,0,0,0,1,0,12,0,0,0,0,9,1,3,3,12,11,10,0,0,0,12,5,1,11,1,9,1,3,9,7,17,3,19,12,11,10,0,0,12,5,0
Bolinopsis_612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,3,0,1,0,1,0,1,5,9,2,8,1,0,15,0,5,0,0,0,0,0,0,7,0,0,0,0,3,8,6,0,0,0,1,1,8,2,0,0,0,0,2,0,0,0,0,0,0,0,16,2,0,0,0,10,0,4,7,17,5,9,0,0,1,17,2,0,5,0,9,2,4,10,8,17,7,17,17,5,9,6,1,17,6,0
Bolinopsis_613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0,9,2,0,4,1,4,0,0,0,0,2,13,7,9,0,0,12,1,3,0,0,2,0,0,0,11,0,0,0,0,2,9,12,0,0,0,4,0,9,6,0,2,2,0,1,0,0,0,0,0,2,0,16,1,0,0,0,10,2,4,3,13,6,14,0,0,0,13,6,0,6,0,13,0,4,10,14,19,3,20,13,6,14,5,0,13,5,0
