,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78
Nematostella_519,4.509794025887174,3.512748529342179,3.6902813519497752,2.553029582626807,1.614204312341936,1.4900841166076695,2.1188128915128193,2.0443256921480044,3.0300705275203,2.5310561711500785,2.3891440626819076,2.0966081254599875,2.3261344638553685,2.4830197630294273,3.2914953174623864,2.47137794907739,3.2362567032583693,2.4490787709211608,2.6793678739362474,2.714850012721699,2.703550314475141,2.6322688736915696,2.6318731936650925,2.3468846482781176,2.717155140649897,2.505447537820733,2.378422337480806,2.5831917482900937,2.598454170604488,2.6963433790485487,2.607738812433983,2.5223726507046433,2.578822615826101,2.5978256108501636,2.5202597906415813,2.4982222323299315,2.5461972193862246,2.5663777139116943,2.5602448976566086,2.5488245512822814,2.5135679646284053,2.54841479918704,2.5374658426966987,2.5266143611461067,2.546152172967636,2.5338424564810387,2.539903746237457,2.542193364958283,2.541910018740333,2.5418453344702976,2.540924363251465,2.5417584142693994,2.541758414269401,2.541758414269401,2.5417584142694016,2.5417584142694007,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694
Nematostella_520,0.7790783150024725,3.0155779018923887,3.2356563459382253,1.6362183074811232,2.668095374050285,2.157855414100079,2.206417119668647,3.6145766167214703,2.6527477473842964,2.645746344801791,2.0960708100440852,2.549495380941364,2.700095907973109,2.229270160041838,2.9802642870359737,2.8820394304077825,3.1333805709457683,2.6113819542069083,2.6826696236818477,2.256950528666907,2.346957989869364,2.6304692021914184,2.3805606444206555,2.58329888419204,2.6732423269155032,2.8203651957681704,2.8122914098707223,2.5792823853011204,2.4879410427775763,2.6268373914106844,2.4845342929635725,2.5049238324004675,2.5288052081489574,2.5155971022514305,2.519350693687822,2.577333823139183,2.5768256900471553,2.5797939640920267,2.6088380032287968,2.5124304110777795,2.5831785153252884,2.5393558771673757,2.5369338260097,2.559637671345711,2.5448958031748132,2.534070489292782,2.5321038685495645,2.5419432567237847,2.5432709643034817,2.5424777896801567,2.542321455724774,2.541758414269403,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_521,0.869092144551354,3.1044024262337957,3.2064695037275146,1.5658201277160089,2.9837746254362623,2.0941049326653154,2.3033693937796347,3.2928654875310164,2.966185443400363,3.0975994242512974,3.0480047013721387,2.944274710755013,2.413015146010011,2.4198397563731238,2.298440519563575,2.7204222608397717,2.64791537710099,2.3454932022838784,2.6803439258013113,2.3606457933705585,2.234835292424464,2.5536021479226014,2.702336374490036,2.548555223473868,2.3754771599575095,2.514830167923312,2.5236873149888845,2.524110725873034,2.539602142830976,2.4185379945504106,2.5723144418169945,2.5435091381048043,2.5846609221340984,2.481623741688053,2.556930674007491,2.539518106958765,2.5172526264324713,2.52468157612176,2.5333558186288387,2.5565127543000323,2.5467033419561376,2.549083637091103,2.5499537623237916,2.5391563219676745,2.5426988048499175,2.531549769123414,2.5407350855796005,2.541481543987655,2.543191234785846,2.5421138451966363,2.5425618755724626,2.541758414269403,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_522,0.7531516003938479,2.997375126307962,3.271821249551374,1.6628144369236604,2.4360785341494564,2.126378379877687,2.627661302748445,2.6958734629496863,1.8792031335886563,2.9891839021381523,1.9473339133451462,2.3514384480958035,2.6135870698079633,2.4488134530027126,3.3240305740645892,2.509884461815174,2.8490854529977168,3.083843971644229,2.5710643636349255,2.914536238166743,2.498485045481999,2.5879993642313264,2.3893791621715086,2.590353207323967,2.605795055431652,2.711306284610067,2.6790495242555936,2.643559321294319,2.3944959427966555,2.620816115546381,2.440569792877132,2.5486108300419668,2.5092671575944885,2.5532335171778815,2.497765657722934,2.57080434273841,2.5575132786272587,2.545608906630942,2.567225836829233,2.5188480425637896,2.569987536838775,2.5365703705098595,2.538090028034706,2.559514831605324,2.549624233889436,2.535701883637604,2.541477107449143,2.543021954809914,2.5428982697665505,2.54121873918771,2.541337494933171,2.541758414269403,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_523,0.9508412057190456,2.6098835521475423,2.093359757246338,1.513889713915036,2.426701724156475,3.796418664372736,1.8349119345468354,1.8398314494153207,2.7081508275904396,2.6590954940214133,2.453344065341694,2.2898966517094306,3.181402226837316,3.1717137390100327,3.2045062369064596,2.4982796680577346,3.1486302947352685,2.3069989688588555,2.1705570597531443,2.5456403249344772,2.6413455160956683,2.493622907361338,2.560181658874474,2.379706232919814,2.6512564772684293,2.407500968376069,2.5257267822133014,2.506962524513207,2.6322040511350844,2.5717458916103713,2.613792469174325,2.5287119993569913,2.53014885923153,2.551337378643549,2.557659311978024,2.5058243468727035,2.5362832011579086,2.566467558391961,2.5372302142001337,2.509617617413249,2.5018932092464414,2.5434571043539638,2.5411360885096186,2.532390405845559,2.5455492447473684,2.542067808420746,2.547317139258273,2.541844676215606,2.5468591150363102,2.5407570720355905,2.5411413006819217,2.541758414269403,2.5417584142694016,2.541758414269401,2.5417584142694007,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_524,2.28461058870853,1.087377612454058,3.103341230478775,2.513883690885596,2.3405811302198583,3.214075283471785,1.712905206805829,1.4802215210808967,2.6304344676106726,2.184853235010915,2.609118844158141,2.878741874768279,3.676998194568278,3.0104465928746014,3.3518401644987628,2.6325499039471243,2.7018638375522537,2.1757543817178644,2.3255510816069247,2.450959122484923,2.6393751836122985,2.6687522524159215,2.773118266307258,2.5217526743268737,2.645164979927718,2.7161979189578074,2.629834701128856,2.595128019894368,2.557360547893786,2.564613916788265,2.5324769895593304,2.536015515576518,2.5525747962918994,2.4914799380351207,2.538315034897172,2.512098726808461,2.543225091345881,2.5518411874379594,2.561369810858818,2.498627357266462,2.5324637539775274,2.5373214161050424,2.544251735079016,2.5435428131646356,2.547707884995117,2.5343045554410204,2.5422955235696905,2.5418578276441104,2.547967828496251,2.54149493059519,2.541781984495076,2.5417584142694,2.541758414269401,2.5417584142694007,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_525,2.4112927187704254,1.0030915033390952,2.4479237557211917,2.246217862722315,1.7258683206683747,2.937927311546338,2.927533049785353,2.0920847820565744,3.295655504104143,2.426586758251853,1.5686728977514823,2.4056933267834735,2.420678013856883,1.8876548109323357,3.4362290692104747,2.4735207134335653,2.7924412502293094,2.723368127006994,2.5536526847298253,2.3207656558640597,2.5989703660588477,2.6086886872945656,2.737090780088488,2.587376220002486,2.562755036301812,2.538878907295288,2.463346547327907,2.4735876627547113,2.521019639887017,2.438044633903612,2.5545901551350534,2.5419921073029856,2.5531477830915037,2.5036808920661047,2.54973753082121,2.5357551208217712,2.5467867307938628,2.512493934862628,2.5191799423255983,2.5439057740164936,2.534943923478751,2.548688081918952,2.538377104997169,2.5331633835702876,2.541332746544328,2.5392850844269566,2.5411515955166064,2.5412989015366967,2.540325097017359,2.5420590283138815,2.542000512676592,2.5417584142694,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_526,2.3272860315809187,1.428973693541471,4.036898538726588,2.4941789904066134,2.794540657377828,1.5455453917392505,2.175727195973368,2.9111103667481246,1.98893136683201,2.3885766805977435,2.8502416313034655,2.992927963042549,2.3648146697834282,2.5612744964678584,2.526944080991241,2.2788041323363166,2.2348002868579746,3.0355605469016576,2.4013512663623113,2.7276894849998974,2.6067225469318887,2.5011902905388057,2.2842127249344713,2.419875327553885,2.4945622611177445,2.505575132249546,2.526949134989386,2.5176919686987045,2.3817492078631903,2.3370018969191735,2.5087695818696365,2.5373061019380523,2.5557169450147232,2.493654114781033,2.5549661962260246,2.5569299381893242,2.51585377549728,2.4788038866740445,2.499728060760606,2.5787915627319746,2.5474332939035635,2.5383344652257325,2.543864877346829,2.5507334332938845,2.542126253571598,2.5471530036394827,2.5552189005632377,2.543792763746598,2.538351380653676,2.5400953936066064,2.5418863799767326,2.5417584142694003,2.5417584142694007,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016
Nematostella_527,2.0645430344892106,1.4744118956875032,2.203468369457004,4.371210797462751,2.336285178660492,3.348289928122068,1.6474874497796594,2.421906776621095,1.946330681832451,2.850022588862743,2.194158879499438,2.359656765185761,2.5512579836881564,2.628596273844628,2.1902128886219776,2.4040580780219374,2.9511267975021798,2.5594763877647884,2.462477097751468,2.6405839000223503,2.576349713270596,2.5596031591714437,2.4639428142232225,2.4590052418224597,2.5556926415546566,2.54498226234426,2.5153354914085315,2.515075164024172,2.50994537423089,2.476673379539143,2.5145103540812257,2.514219494097353,2.484812382232479,2.5851554680120454,2.534747608232533,2.5256394766210475,2.54575801243194,2.5262779513242393,2.522124986865328,2.5525286093367785,2.5312749950556905,2.556956096819691,2.5346542543079305,2.5370374207479003,2.541470782388363,2.5431501086097548,2.5448752621480644,2.543770267188562,2.5408125628153875,2.540783255151794,2.5415945983061747,2.5417584142694003,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_528,2.0645430344892106,1.4744118956875032,2.203468369457004,4.371210797462751,2.336285178660492,3.348289928122068,1.6474874497796594,2.421906776621095,1.946330681832451,2.850022588862743,2.194158879499438,2.359656765185761,2.5512579836881564,2.628596273844628,2.1902128886219776,2.4040580780219374,2.9511267975021798,2.5594763877647884,2.462477097751468,2.6405839000223503,2.576349713270596,2.5596031591714437,2.4639428142232225,2.4590052418224597,2.5556926415546566,2.54498226234426,2.5153354914085315,2.515075164024172,2.50994537423089,2.476673379539143,2.5145103540812257,2.514219494097353,2.484812382232479,2.5851554680120454,2.534747608232533,2.5256394766210475,2.54575801243194,2.5262779513242393,2.522124986865328,2.5525286093367785,2.5312749950556905,2.556956096819691,2.5346542543079305,2.5370374207479003,2.541470782388363,2.5431501086097548,2.5448752621480644,2.543770267188562,2.5408125628153875,2.540783255151794,2.5415945983061747,2.5417584142694003,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_529,2.139720413463415,1.4943835099283884,3.945699759356895,2.5096473890181437,2.4566675894922634,1.6561107546257559,1.8896929486708252,3.154076312816787,3.3511480655727435,2.176733055846575,2.6735609726478176,2.3738975000218847,2.263013612483393,2.8242755860759616,3.0171693485403215,2.8431213035179557,3.227195377227339,2.525530666405308,2.8261850248444245,2.543239562866047,2.3659097743429487,2.5991310763005244,2.56579865407856,2.639039309392767,2.49329315933854,2.664518271757496,2.5906994769434935,2.5250671931681925,2.5288455324880945,2.403653820714922,2.5667972045190655,2.5159513187539218,2.5676306477131745,2.4869485329969,2.5932675954554716,2.5513476633866707,2.5367530175388735,2.5681323041539263,2.567788323758459,2.531866397389347,2.5478775067455603,2.5499595683006153,2.5393728568347176,2.5370429087372566,2.542938887561571,2.5352195063063356,2.5357133947474613,2.5417309879132977,2.543787833848198,2.5425129171783896,2.5424092887699192,2.5417584142694,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_530,3.172073960726244,0.508420365082888,2.3524105510232083,1.9962628601669246,2.935727220585249,2.2510157811975375,2.9540965448284675,2.775280193310426,2.2590531967057617,2.3903980749396085,2.4045417888338703,3.465771602164684,2.235117418449793,2.044203984762301,2.533086779172288,2.0032047187134334,2.426477360697557,2.7707163221104825,2.4614458713252834,2.896537483766693,2.613634998930646,2.4913515621980746,2.489196397319982,2.409978986018513,2.476376411139318,2.4512376890553944,2.605991239730821,2.5993969002602864,2.5275590995694692,2.6876294886718153,2.48708915185328,2.5713823485729868,2.5484404147612967,2.5293820636005426,2.5034274566894146,2.5632202291426514,2.574292604998091,2.527185749720067,2.5255888188448057,2.5316241613950923,2.541794715490164,2.5316556834412878,2.5500370772488377,2.550431625029901,2.5439670129015064,2.5429607911494934,2.547523725439486,2.5414180531115096,2.5410061260128645,2.5420210722554875,2.5409410202694134,2.5417584142694,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016
Nematostella_531,0.6835008316442606,3.1006703243695317,3.208680478093144,1.844270142409625,2.211799922153826,2.1442178718808123,2.6310690179968246,2.5683872043738374,2.1301339690729093,2.8869026896874406,2.0116046904811316,2.370279268739373,2.5078540818203123,2.2941011792251227,2.3420485094378036,2.5188154551960076,2.5672736867244472,2.428960027490035,2.5085940413071257,2.4264065287677954,2.366843941465984,2.5357762458161415,2.3294432423365663,2.4621474608217437,2.66135054854703,2.7014214558106446,2.6635770256943614,2.6195598684624306,2.419970607314627,2.5744210063318897,2.4310242316799773,2.523793422705757,2.5111789655055876,2.578121816832121,2.4589540232873883,2.552173295045882,2.544709082168391,2.5314428093120567,2.5620911354208067,2.566016277968354,2.566458774421015,2.5361695090705623,2.5402200857610695,2.557523433679454,2.539806832877268,2.5354153814864073,2.542279607144742,2.5458630581912547,2.5400854927984864,2.5404277198690486,2.5418412694358348,2.541758414269403,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_532,2.0645430344892106,1.4744118956875032,2.203468369457004,4.371210797462751,2.336285178660492,3.348289928122068,1.6474874497796594,2.421906776621095,1.946330681832451,2.850022588862743,2.194158879499438,2.359656765185761,2.5512579836881564,2.628596273844628,2.1902128886219776,2.4040580780219374,2.9511267975021798,2.5594763877647884,2.462477097751468,2.6405839000223503,2.576349713270596,2.5596031591714437,2.4639428142232225,2.4590052418224597,2.5556926415546566,2.54498226234426,2.5153354914085315,2.515075164024172,2.50994537423089,2.476673379539143,2.5145103540812257,2.514219494097353,2.484812382232479,2.5851554680120454,2.534747608232533,2.5256394766210475,2.54575801243194,2.5262779513242393,2.522124986865328,2.5525286093367785,2.5312749950556905,2.556956096819691,2.5346542543079305,2.5370374207479003,2.541470782388363,2.5431501086097548,2.5448752621480644,2.543770267188562,2.5408125628153875,2.540783255151794,2.5415945983061747,2.5417584142694003,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_533,3.9773927744316406,4.05986190817903,0.8021638327752809,1.4417004694674547,2.6178104980133505,1.8550053806172566,2.925814427158782,2.1524953087061127,1.9249834431824862,2.69979679735783,2.104836339284014,2.542448673162357,3.092913599808555,2.3219665175714397,2.1278276496564494,2.873836304970644,2.3564417392625043,2.5016217778824346,2.785421920633571,2.335413373776455,2.4000793516572165,2.4851730640364105,2.479876638497874,2.967986602280556,2.452457597730136,2.5011048606660853,2.7853845503743333,1.978004413959346,2.655095703849319,2.382362371874828,2.2365627000921124,2.729537152025643,2.572083469350294,2.4938869615864365,2.5595355093449674,2.6116809367624305,2.4943547311079453,2.610412764173192,2.5283382301956423,2.5203330670742994,2.5711907194340813,2.4986045493745057,2.5311305278764564,2.556054235508146,2.539559908833342,2.5587223400131065,2.5339693040424454,2.533114058035988,2.5388311987167285,2.5420538554419996,2.5433749468290285,2.5417584142694025,2.541758414269401,2.5417584142694016,2.541758414269401,2.5417584142694003,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_534,5.414115088585654,2.581399021581784,1.9393487835903587,1.931462585480427,2.1879135333731647,2.117821175137493,2.697511708472292,2.4827110040531526,3.4518930733595488,2.525242656571196,1.7817246738953036,2.8546220562527105,2.6007589227925956,3.207406141826307,2.500725404394082,2.2498550046006667,2.659314145128619,2.0006426921362475,2.2723676712865526,2.4694022736746652,2.7040242897550133,2.3727143575593725,2.2987062104879246,2.323295164494628,2.318761440610902,2.5755787354502986,2.598842640012942,2.5255938776372373,2.561705363088496,2.5001322176408025,2.5291973550478413,2.5904444063105285,2.5634318816198833,2.5159144913386022,2.544292934371264,2.5279794584040935,2.5358879107463723,2.5360824952638072,2.5286805612263237,2.5505716232838735,2.5217989201043896,2.5300890108730107,2.5388841929393604,2.543003094579775,2.5340167711777277,2.5398570440884884,2.546983058105497,2.548309384299223,2.54461944036441,2.5400625373951637,2.5405827713808438,2.5417584142694003,2.5417584142694007,2.5417584142694016,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694003
Nematostella_535,1.2466302194051389,2.5315815163848607,2.3031992985071112,1.4207928892224269,3.032943787525366,3.7284615547901954,1.9205158671866362,2.199496524903799,1.1228626149099803,2.339976095068189,2.08170324003131,2.6643872979227603,2.933565607287978,3.078245829329144,2.6082366645765007,1.3725998220239,2.419825954334801,2.914668473318928,2.7309015877455116,2.078250128541455,2.606954906937878,1.9782739408077514,2.5235347230561582,2.727998001715358,2.7998652119936285,2.990739417770748,1.987117567189816,2.6103861181217374,2.9903341011309386,2.571749450208295,2.4938969819052583,2.498617282320235,2.473026946457992,2.6346983744980292,2.6881623820649363,2.7098185615170953,2.5989434923364385,2.628044524349636,2.393376836025117,2.6257412955284622,2.4947920931485674,2.514300582446993,2.5078569604966265,2.4588732399158206,2.4710159208200664,2.5817846299215077,2.4914179490450326,2.533139085896625,2.511320793443911,2.540508653724273,2.5468566875098073,2.541758414269403,2.5417584142694016,2.5417584142694007,2.5417584142694007,2.5417584142694016,2.5417584142694007,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016
Nematostella_536,3.017730854327034,0.36601587357146625,2.297373789114388,1.9140780562313302,3.0306964972069155,2.0648136640112735,2.737203201447878,2.8187057148720487,2.0449660418831157,2.429030571243499,2.43485901766781,3.11091695309717,2.601150303940829,2.486777061461006,3.0797163338698326,2.8797184145090204,2.6675967658936086,3.0834362169007936,2.647066150473651,2.8000697930775287,2.685331715650036,2.575347026813165,2.4255179445150445,2.5448335988152,2.6238700898198193,2.506675397032059,2.5994165112927567,2.5646899082217267,2.5584573872727976,2.623544753460449,2.54876917646183,2.490216531410265,2.5548147219700907,2.5311931680434805,2.569168741495333,2.566214843951342,2.568238695871555,2.558618781366558,2.5433499608876278,2.5043298198275177,2.546038987371264,2.5315714060253964,2.537111698527029,2.5472048906197746,2.547985864320319,2.5480738898571267,2.5415037451929092,2.539691632755877,2.5427306023084246,2.54169196559076,2.541123317229194,2.5417584142694,2.5417584142694007,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269402
Nematostella_537,5.4201400529885895,2.3750728712200027,1.702785942899618,1.856288830913071,2.582667425465603,2.146408288772134,2.071424492901011,3.302347178871141,2.501895930536644,2.5853181072457563,2.7313712432862336,2.149177052904568,3.0492062018418515,2.493365668730347,1.8946683224552165,2.702945787945798,2.6092483037134286,2.656506054373217,2.6387170104073125,2.110854118044824,2.2600863644126328,2.616727916583321,2.3020566116586068,2.5863774736638994,2.362542110366863,2.758781341343726,2.643324231377578,2.534182437908884,2.5634935001294217,2.4050515247234574,2.5779489819950974,2.5575653389125597,2.5814919381398456,2.4325412212295277,2.569942097825507,2.5607434179367123,2.4993848148727373,2.5312157073513877,2.558561590505371,2.5543445184599816,2.5771369165874933,2.5446358503934787,2.5349587581282114,2.5526167000476647,2.540363628611658,2.537648287316184,2.5348530043640634,2.5425750410445636,2.542456274128395,2.541985051922809,2.5425211604141116,2.5417584142694003,2.5417584142694007,2.5417584142694016,2.541758414269401,2.5417584142694007,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_538,3.054871534890288,0.4412680401434632,2.339948953808922,1.9295807057705716,3.1672491120621977,2.2190207243091375,2.835178373231263,2.7853419728345554,2.0301975940690102,2.4384826952447405,2.335593908071707,3.302944467754009,2.5300020071985188,3.127715178937288,2.6230375525629457,2.2882554608636583,2.0893676982313325,2.6059913136007915,2.2056483821115664,2.489205402224644,2.5029462338764104,2.6574798428275637,2.4805889323701176,2.517693771013212,2.6458292588937007,2.4529059533826723,2.631693245882672,2.5585279040652913,2.4722933181151374,2.6334481675350188,2.558333636501356,2.534539951449583,2.526625059584125,2.501713884395471,2.549585902223177,2.5604526413179953,2.555066561806857,2.5152820221101027,2.54394252260356,2.5180998242853088,2.560578747397746,2.534507266999825,2.544763923538886,2.5583753800935205,2.546010210891332,2.541318662126146,2.55036746566813,2.5445792501792175,2.54485304562189,2.540712281515961,2.5413676236886213,2.5417584142694,2.5417584142694007,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269402
